scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
B2 F2 L2 U2 L' U' R2 U' F2 L F' R2 F' B L2 U L' D2 B2 L2 D',x2,B2 L' F L2 D B R,L B2 D2 L' B2 R F U2 L' U2,U B2 D2 B F2 D2 U F' U' B U R F',L2 F2 U' F' U F' L2 B D' B',,40
B2 R' U' L F U' R U' L' B' L' R F2 B' R U' D L' B' R L D' L',x2,L B L F D2 B,D' B2 L2 D L' D' B2 L2 D,D U2 R' B' U' B' U R B D' U2,L2 R2 F2 U F U' F R' D R' D' L2,U' R U B F' L' U' L B' F,48
D' U2 B2 L2 B L2 B F' R L' U F2 B2 L2 U L U L' R' B2 R' D2,x2,F2 D U2 R F2 L' U,D' B2 L R' U R B2 D L',R2 F' U F2 U F' R' U' R2 U2 R' U2 F',F R D' U F2 D U' R F',D L R B2 R2 B' R B R B2 L' D' R',51
F2 D2 L R B' F R2 F' B D2 U' L B' F' U' R2 B R2 F' B2 L',x2,D U L2 B' D' L F',B2 F2 R' U' B2 R' U R B2 F2,L D2 B R D B D' F R' B' F' R' D2 L',U' F' D F D2 L2 U B U' L2 D U,B U B2 L2 F2 D F2 L2 B,52
F R B2 L' B2 L' D' B2 U2 F' L' U R' L F B2 D' L B' L2 B2 D2 U R F',x2,D' F U2 L' D' R B R',D' B2 L2 R' U' L' R D L',D R2 B' R' D L U L U' F L2 D2 B,B D F' D' F2 L2 B' U' B L2 B' F',U' R U B F' L' U' L B' F,52
L2 D L F B2 D B2 U F' L' U2 L' F R2 F2 R2 D' L2 U' R L' U R F2,x2,L2 R2 F' L' R2 D',F D2 B R' F R F' D2 F2,D F' L B F R' B' F' L' F D',L2 D2 R D' L D L' R' D2 L D L,B' F L' D' L B F' D' R D,48
L' U D2 R' L' F R2 F R2 F' D2 L2 D2 U2 L2 F2 U' B2 R' L' D' F2 U',x2,U' R' D' R B2 D' L2,B' F U' R F U R2 U2 B U',D R' F' L' U L F2 L B D' R' B' L' F',,U2 B2 D U L U' L' D' B2 U B U B',44
B F R2 B2 U F B2 L' U D2 L' U R D2 R' U2 D' F B2 D2 B L' F' R2 L2,x2,D B2 L' B' D2 L' R2,U B' F R2 U F' L' B L U B,R2 B' D2 F D2 R' F' D F2 D' F2 D' R' B,L2 F2 U B' U F' L2 F2 R2 D' F D' B',B' F L' D' L B F' D' R D,55
L' F' L B2 R2 F' D2 R' D' B2 L F L' U D L' D2 L F R' D,x2,R2 D' U2 L B' L' R' U',U2 B' U' F R' U B U2,U2 B' D2 F R' F2 R D2 F2 R' B R2 F2 U2,U F D' U L' U' L F' D U' R F',F' D' R' D B' F L' D L B,52
U2 D L' R2 U' R D2 F2 D' R2 D2 R2 U' R D' R' B R2 D F B D',x2,B2 R B F2 L',L U2 F U L' F L2 F L2 U,R' B' R' B D B L U L' R U2 B' D' U2,B2 D B2 L' F' D L2 B' R' B L2 D' F L,B2 R D U' B2 D' U R B2,52
