scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F L2 U2 F B' R L F' U B F2 U2 L B' R' B' U2 B' F U',x2,U' B2 F' D F' L',D2 F' D' B R D F D2,L B U B' F' R F U' L',F D' B U' B' D' L2 D' B' U B2 D' F',,36
U' D2 L2 R2 F2 L U' D2 F B2 R2 U F' U2 F2 U' R D2 B' F' R' F2 R',x2,U F' D2 U2 L U' F,L D2 U F2 D2 F2 L' B2,L R2 U F2 U F U2 F L' R2,F R' B2 D' B U2 F U2 B' D B2 R F',B2 L' B' L B' U R' F' U' F R U',50
B2 D2 B' U F B' D2 R2 U' D2 R' F' U' L2 R B' L2 B2 D F U' F D' B' F2,x2,B' D F' U2 R2,B2 R D2 B' D' R' D' B,B' R D' R' D R U2 B U2 R',B2 U' L2 B R2 D2 B D2 B' L2 R2 U B2,U2 R2 U L2 U' R2 U L2 U,45
F2 R' U D2 R B F2 L' B2 F2 D' B2 F' U2 L F2 D2 B2 R2 L B2 L2 U2,x2,F' D L U2 F',B2 R D2 B' D2 R' B,L2 R D' F' D F' R F' L2 R2,R' U2 R' U R' D R U2 R B2 U' R D',L U' L D2 L' U L D2 L2,44
R2 F U L R2 F D U2 F2 U' F2 R2 L B2 D2 F B D' R F2 R2 L2 B U',x2,U' R B L' U,B L D2 F2 D2 F2 L' B2,L' B2 D2 R' D' B' D L U2 B' R,B' L D2 R' B' U' B U R B D2 L' B,U R' B2 R U' R' U B2 U' R,47
F R B R U D R' B L R' B2 R U' D' R2 F B' R B2 U' R L B' D2 B',x2,F' L2 U2 B L D,B' D' R D2 B2 R' D',U' B2 U2 R' U2 B2 U2 R U',B' U' R B R2 U' R' D2 F2 L' F2 D2 R2,B D2 R U2 R' B' L' R D2 L U2 R' B' D2,49
F2 U' F' D F2 R2 F L' R' F2 R B R D2 U' R2 L B2 L' F L' B2,x2,U F D2 B' L',U2 L B2 U B2 L' U,L2 F' U F' U' F' R F2 L2,R2 B2 F R D' U F D U' R' B2 F' R2,R' B' R' U' F' U' L' U2 L F R B U' R,48
L R B2 L2 R D F' L' D2 L2 F R' L' F' R B' U2 D L2 U' R2 B2 D,x2,L' B D L2 D2 R,U' F' R2 F U B',R2 B' U' R' U2 R2 U' R2 B R2,L U B L' B' F2 L2 U F' L F L F2,L B' R' B L' B2 U B U B' U2 B U R B,50
F2 U' R2 D' R F' B2 U2 L B' F' L' F' R' B2 U' B R' F2 D R2 F2 D2 B2 L,x2,D2 L' D F U B2 R2,R' D U' R' D' R U,B2 R D R' D B D' B2 D' B',L2 D' U2 L' R B2 F' L' R U' R B' R,U' L' B' L F R B R' F' U B L U L' B2,52
R B U2 B' R2 L B' R2 B2 D' U' R2 B2 D2 U R2 D' U2 B U,x2,D U2 L' B2 R2 D2,B D2 B' D F2 D F2,L2 D' L R D' R' B2 D L,B' R' U' F' R U2 R2 F2 R2 U B F U' F',L R2 U' B L' B' R' B D L' F' L D' B' R',51
