scramble,orientation,step_0,step_1,step_2,total_moves
L2 U B R' U' R' L' D2 L R B L U' F U2 L' D2 B' U B' L' B U2 D B2,x2,D B' U' R' F' L U' F' D2,R2 D2 R2 B2 L U F2 L' U' L2 F U2 L2 B2,F' R' B' F2 L' F L' B2 U2 F R F R2 B',37
D2 F D U' R B R' D U' R' F B U2 F' B' R' U2 D B L2 B2 F' D',x2,L D' L' B D B' R2 F2 R',B' D B R' B2 U B2 L' R2 F' L R' D2,D B' D B2 F' R2 F2 U' F U' B' R2 F2,35
L R2 D' U F' R' L2 D' F2 U2 B2 U B' D U' L' B U B' U' L' D2 U2 B U,x2,L2 R2 D2 B' U' B' D L R2 D2,R2 F2 D R2 B' D2 B' U' L U B2 F2 R F',L2 F' U' F R2 B' D B R2 F2 U F2 L2,37
R2 F2 D' B2 U L' U D' R2 F' R' D2 F2 L D2 U' L R' U B',x2,R2 F' D2 B' D' R' F2 U2 L2,R' U' R2 D U L D2 L' R D F' D' R2 F',L' F' U F' D2 L2 U B D' B U2 R2 D' L,37
D2 R2 U2 L' B D2 B' F L' D' B2 R U L2 U' F2 L2 R D2 F L' U B L',x2,B2 R' U' F2 D2 L' F D L2 F,L2 B R' U' R' U' R2 B' R F D' F' L2 R',L2 F L F' L2 D L D2 F' D' F D2 L' D',38
B F' L' U2 F' U2 R2 L' D B R F' B' R U' D R' U' B2 D L F2 D R,x2,L' R D2 F' R2 D' R' B D' B,R F' L' D2 B2 U2 R2 F2 R B2 F2 D2 F' D' R',R2 D B2 U' B D B2 U B2 D' B R2 D',38
R B U L U2 R U' L' R' F' L U F U' F2 L' R' B2 L2 F' U',x2,U' L D2 B D L' D' B',F L R D L' R B2 D' L2 R2 F2 L2 U' F,D R D' L2 R B' R U2 R' F U F2 U B R2,37
U' D R' B2 U2 L U2 L D B' F' L2 R' D B2 D' R' U2 D2 F D',x2,U2 B' F2 L2 D' B L D L,B D2 R' B' F2 R' B F2 U' R D2 U2 F2 U2 B',L2 B2 U' B' F R' F2 D2 F2 R B F' U B2,38
L' B' R D' U F L' U L2 U' F' B2 D2 L' D' U B2 R2 L2 B L,x2,U' F U2 L' F' U2 L D F,R D2 R' D R D2 F D B2 F' U2 B2 D' R' D2,F2 L F' L D2 B D2 L B L' B' L2 F',37
R' U2 F2 B' R' B F' D B' F' U' L2 R' U R2 L U2 B' L U2,x2,D F' L2 D' R2 F L D,D2 R B R F2 R2 U2 F U' R B2 D2 L' B,F2 U' B U F' U2 F2 U' B' U R' F2 U2 F2 R F,38
