scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,D' L R B D',F2 U L B2 U L' F2 D2 B D2 B',R2 B2 U' B' D' R' B2 R B D2 L2 D' U R2,U2 R2 F' R D2 R' F L B2 L' R2 U2,,42
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,F D U F' R,R' U' R2 D2 L2 B' D2 B R' U',D' B2 D L' B' L2 B' L' B2 L2 B L' B',U2 L' U2 R F' L2 B L B2 L F L R' U2,,42
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,L2 F U B2 R,D2 U' B' F L' U' L2 U2 B2 R F',U2 F2 U B D R' D' R' D R B' U' F2 U2,U L' U R' B2 R U' L F' L2 D2 L2 F U',,44
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,B2 L2 R2 D',B' U2 R B D L' B' D R' B' U',L' B R' B L2 B2 L2 U2 B2 L' B' R B,R U L U' R2 U L B' L B L U' R,,41
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,L F' U B2 R2,R2 U2 B2 L2 B' F2 D B' D U L',B' U2 R2 D U' R' D R' U' B2 L2 D2 B,U2 L2 R2 B D L B' L' D' R' B L2 R' U2,,43
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,B F2 L' D2,L B2 U2 B D' L' D F L2 F' L,B' D2 L2 F' D B F R2 F' R2 D' L2 D2,L B' L' F2 D' F2 L D B L' D' F2 D F2,F' L B F D2 F2 D' F D F D2 B' L',55
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,U R' D' L' D2,U R D2 L' B2 R' B2 U' L U2,B R F' L D L' D2 L' D2 F L R' B',U2 L R2 B2 L' F' R D2 R' F R2 U2,,40
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,F' L R D2 F',U' F' R2 F' D L B L' U F2 D,L2 D2 B2 D B2 F D F' R2 U' B' R2 D,U2 L' U L' B L U B' U' L' B' L2 U,,42
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,R U' L R2,F2 L' B F' L2 D2 U' B R D2 L,L2 U' L' D L2 U B L B' L2 D' L',D' B' U' F2 R F D R D' R' F U B D,F' L B F D2 F2 D' F D F D2 B' L',54
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,U2 F D U',U' R' F' L' D' L2 D R' F2 R2,B' R' B2 U' L2 B L2 U B2 L R B L',F2 R U2 L' B2 L' B' L U2 R' U2 L U2 F,F' L B F D2 F2 D' F D F D2 B' L',54
