scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
U R' U2 B2 L2 U' F L R' F' B2 D' B F R' D' L2 B' U' F' D F2,x2,R U L' F' R U' L2,F' R U2 F L F' D' R' B F,F2 D F2 R2 U R2 D',D' R' F L' D L D' F' R' B' R2 D,F R B2 F' L2 B' L' F U2 B' U2 R' U2 F',50
R' D U' R2 D U R L B2 R' B F' U F' R' B' R2 U' B2 D U',x2,D' F' U' R D F2 L,B' D' B' F R2 U2 R2 F' D B,R' F' R F' U L' U2 F2,R' B D B' L' D' L D R,R U R2 F R' B' D B R F' R U',46
L2 R2 F' U R' L2 D R2 F' R2 F2 D' B' U D F2 B' U R B' D2 F',x2,U2 L U2 R' U B D',F L2 R2 B2 D' R' D' L2 R' U2 F,F2 L2 F' D L F' L' D' L,R D' U L2 B U B' L2 U' B' D R',L R U L2 U2 L' U2 L' U' B L B' L2 R',53
B' L2 B R' L' U2 F' D F B R2 B2 D U L R' F2 R B2 U,x2,F' U F R D U2 F',R2 B U2 L2 D2 L2 U2,F' R U R' F' L2 F' L F',R2 B2 D B2 D2 B2 D' B R D' R,F2 U' L U L B L' F2 D F D F' D2 B',48
B' D B' F' U' D' R' U' R' D B' U2 R L' D2 R D' L R2 F2 B R,x2,U B F U B' D' U',D2 U' F U2 B' D' U' L' D',R' F L' B F' D B' R,R' D2 B D' B' R' D' B2 D B2 R2,L' U2 B2 R2 D2 L' F2 R' D2 B' L' B' R',48
F B2 D B L F' B' L' U' D' R' F2 R2 U2 R2 D' R F2 R' U,x2,U R2 D' R' B' D F,R' U' R2 D R' F' D2 F2 D2,R2 D B R F D' L2 F' R,D' L' D2 F2 D' F' D F2 D' L,B U' L2 U R D' B2 D R' U2 L U2 B',48
L2 B' L2 U2 F B2 U B F D' U2 L R2 B2 F D' B F L' D' L D,x2,B' F2 D' U B' U L' D2,L' R' D2 L2 F U2 L' U F' R,R' F L' F' R F L2 F',D' B F2 L B' L' U' L' U F2 D,,37
L U' B2 D R' U L D2 F' L2 B2 L U' B2 D2 B' L' D2 B' D2 U2 R B2,x2,D' U2 F' R B2,U L' B U2 B R' B2 L' D2 B U,F' U' F' U2 L2 U' L' F2,R' D B D L' B' D2 B L B' R,B L' F' L2 F L2 D L F' L' F D' B',48
F' B L' B D' L' D B2 D R' L' B' D R2 U2 D2 F2 B D' R' L' D F',x2,D2 B' U B2 U' R B2,U2 L B F2 D2 B D R D F2,L' D2 U2 B D B' U2 L D,F2 L2 F' L2 F' D' L' D L,U L U' B U L' U B D' B' D U2 B',48
F D' F D' R2 F2 U' L' U' L2 D2 B U2 F D' U R2 L' D R' B U,x2,L U' L R D2 U' F,F' L U B' L D' U R2 B' D U2,R' F L F' R F L F',R2 B2 D' B2 D B R2 D2 L' D' L D2,B U2 L' U2 R D' B2 D R' U' L2 U B',51
